fideid,name,country,sex,title,w_title,o_title,foa_title,standart_rating,rapid_rating,blitz_rating,birthday,flag,IM,IM_year,WFM,WFM_year,WCM,WCM_year,GM,GM_year,WIM,WIM_year,FM,FM_year,CM,CM_year,WGM,WGM_year,WH,WH_year
4645847,"Jacob, Gunnar",GER,M,FM,N/A,N/A,N/A,2333,0,0,1978,i,False,0,False,0,False,0,False,0,False,0,True,2005,False,0,False,0,False,0
22600124,"Jacob, Jallah",LBR,M,FM,N/A,N/A,N/A,1880,1894,1887,1978,N/A,False,0,False,0,False,0,False,0,False,0,True,2018,True,2017,False,0,False,0
2000946,"Jacobi, Steve",USA,M,FM,N/A,N/A,N/A,2305,0,0,1959,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
15900177,"Jacobs, Annelaine",ARU,F,WCM,WCM,N/A,N/A,1740,0,0,1996,w,False,0,False,0,True,2012,False,0,False,0,False,0,False,0,False,0,False,0
400688,"Jacobs, Byron A",ENG,M,IM,N/A,N/A,N/A,2285,2269,0,1963,i,True,1988,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
2002027,"Jacobs, John N",USA,M,FM,N/A,N/A,N/A,2264,0,2302,1951,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
2028328,"Jacobs, Jon",USA,M,FM,N/A,N/A,N/A,2025,0,2235,1954,i,False,0,False,0,False,0,False,0,False,0,True,2007,False,0,False,0,False,0
217441,"Jacobs, Michiel",BEL,M,CM,N/A,N/A,N/A,2013,1903,1918,1995,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
1444514,"Jacobsen, Mikkel Manosri",DEN,M,FM,N/A,N/A,N/A,2345,2193,2254,1999,N/A,False,0,False,0,False,0,False,0,False,0,True,2015,False,0,False,0,False,0
2089912,"Jacobson, Aaron",USA,M,IM,N/A,N/A,N/A,2353,2358,2338,1999,N/A,True,2023,False,0,False,0,False,0,False,0,True,2017,False,0,False,0,False,0
30901561,"Jacobson, Brandon",USA,M,GM,N/A,N/A,N/A,2570,2507,2501,2003,N/A,True,2018,False,0,False,0,True,2020,False,0,True,2017,True,2014,False,0,False,0
5217920,"Jacutina, John Merill",PHI,M,FM,N/A,N/A,N/A,2073,2170,2144,2000,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,True,2017,False,0,False,0
200034,"Jadoul, Michel",BEL,M,IM,N/A,N/A,N/A,2306,2333,2243,1957,N/A,True,1985,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
4603451,"Jaeckle, Marco",GER,M,FM,N/A,N/A,N/A,2199,0,0,1962,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1306294,"Jaeggi, Dorian",SUI,M,FM,N/A,N/A,N/A,2317,0,0,1980,N/A,False,0,False,0,False,0,False,0,False,0,True,2015,False,0,False,0,False,0
7102836,"Jafar, Sofyan",INA,M,FM,N/A,N/A,N/A,2259,0,0,,i,False,0,False,0,False,0,False,0,False,0,True,2013,False,0,False,0,False,0
12507440,"Jaferian, Koosha",CAN,M,CM,N/A,N/A,N/A,2237,2154,2196,1998,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2022,False,0,False,0
3204758,"Jager, Jesse",AUS,M,FM,N/A,N/A,N/A,2082,0,2106,1988,N/A,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0,False,0
4142101,"Jaghubov, Emin Z.",RUS,M,FM,N/A,N/A,N/A,2255,2204,2213,1970,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1136593,"Jagodzinski, Piotr",POL,M,CM,N/A,N/A,N/A,2200,2205,2210,1989,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0
4636961,"Jagodzinsky, Andreas",GER,M,CM,N/A,"FT,FA",N/A,2206,2161,0,1977,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2025,False,0,False,0
4612450,"Jahn, Constanze",GER,F,WIM,WIM,N/A,N/A,2040,0,2073,1963,w,False,0,False,0,False,0,False,0,True,1991,False,0,False,0,False,0,False,0
4606876,"Jahn, Otilia",GER,F,WIM,WIM,N/A,N/A,2195,0,0,1968,wi,False,0,False,0,False,0,False,0,True,1989,False,0,False,0,False,0,False,0
24608289,"Jahncke, Giso",GER,M,FM,N/A,N/A,N/A,2232,2347,2248,1988,N/A,False,0,False,0,False,0,False,0,False,0,True,2014,True,2010,False,0,False,0
4636147,"Jahnel, Guenther",GER,M,FM,N/A,N/A,N/A,2152,0,2124,1958,N/A,False,0,False,0,False,0,False,0,False,0,True,2005,False,0,False,0,False,0
4653300,"Jahnz, Fabian",GER,M,FM,N/A,N/A,N/A,2244,2259,2198,1985,N/A,False,0,False,0,False,0,False,0,False,0,True,2014,False,0,False,0,False,0
16261089,"Jahnz, Laurin",GER,M,CM,N/A,N/A,N/A,2153,2097,2143,2009,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
2255650,"Jaime Montalvan, Luis Felipe",ESP,M,FM,N/A,N/A,N/A,2000,1945,1992,1967,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
35081098,Jain Kashish Manoj,IND,M,FM,N/A,N/A,N/A,2363,2050,2292,2005,N/A,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0,False,0
35071289,Jain Nityata,IND,F,WFM,WFM,N/A,N/A,1996,1936,1936,2004,wi,False,0,True,2019,True,2018,False,0,False,0,False,0,False,0,False,0,False,0
5003970,"Jain, Naveen",IND,M,CM,N/A,N/A,N/A,2032,1961,2036,1980,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0
5006830,"Jaiswal, Puneet",IND,M,CM,N/A,"FI,IA",N/A,2138,2182,2139,1984,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0
12300870,"Jaiswal, Rupesh",NEP,M,FM,N/A,NA,N/A,2093,2155,2159,1998,N/A,False,0,False,0,False,0,False,0,False,0,True,2015,True,2012,False,0,False,0
25744437,Jaivardhan Raj,IND,M,CM,N/A,N/A,N/A,1981,1808,1891,2011,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2022,False,0,False,0
25611151,Jaiveer Mahendru,IND,M,FM,N/A,N/A,N/A,2251,1912,2214,2009,N/A,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0,False,0
709727,"Jakab, Attila",HUN,M,IM,N/A,N/A,N/A,2234,2330,2425,1984,N/A,True,2001,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
14933128,"Jakab, Bela",SVK,M,FM,N/A,N/A,N/A,2346,2241,2242,2002,N/A,False,0,False,0,False,0,False,0,False,0,True,2018,False,0,False,0,False,0
33478066,Jake Shanty,IND,M,FM,N/A,N/A,N/A,2307,1940,0,2011,N/A,False,0,False,0,False,0,False,0,False,0,True,2025,False,0,False,0,False,0
14504901,"Jakic, Ivan",CRO,M,FM,N/A,N/A,N/A,2323,2361,2323,1981,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
701629,"Jakobetz, Laszlo",HUN,M,FM,N/A,N/A,N/A,2357,0,0,1967,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1402447,"Jakobsen, Lars Veno",DEN,M,FM,N/A,N/A,N/A,2316,0,0,1970,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1401440,"Jakobsen, Peter",DEN,M,FM,N/A,N/A,N/A,2205,2223,0,1966,N/A,False,0,False,0,False,0,False,0,False,0,True,2011,False,0,False,0,False,0
4122356,"Jakovenko, Dmitry",RUS,M,GM,N/A,N/A,N/A,2682,2661,2624,1983,i,True,1998,False,0,False,0,True,2001,False,0,False,0,False,0,False,0,False,0
14552566,"Jakovic, Roko",CRO,M,FM,N/A,N/A,N/A,2273,2072,2167,2007,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0,False,0
908860,"Jakovljev, Zoran",SRB,M,FM,N/A,N/A,N/A,2162,2213,0,1962,N/A,False,0,False,0,False,0,False,0,False,0,True,2011,False,0,False,0,False,0
949418,"Jakovljevic, Dejan",SRB,M,CM,N/A,N/A,N/A,1957,1957,1985,1977,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
902454,"Jakovljevic, Milan",SRB,M,FM,N/A,N/A,N/A,2282,2269,2284,1958,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
916080,"Jakovljevic, Vlado",BIH,M,IM,N/A,N/A,N/A,2346,2355,2262,1975,N/A,True,2004,False,0,False,0,False,0,False,0,True,1998,False,0,False,0,False,0
924180,"Jakovljevic, Zivota",SRB,M,FM,N/A,N/A,N/A,2053,2020,1919,1939,i,False,0,False,0,False,0,False,0,False,0,True,2004,False,0,False,0,False,0
14539918,"Jakrlin, Mihael",CRO,M,CM,N/A,N/A,N/A,2131,2104,2266,2002,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0
1401084,"Jaksland, Tim",DEN,M,FM,N/A,N/A,N/A,2143,2190,2159,1967,N/A,False,0,False,0,False,0,False,0,False,0,True,2005,False,0,False,0,False,0
1103261,"Jakubiec, Artur",POL,M,GM,N/A,N/A,N/A,2430,2426,2473,1973,i,False,0,False,0,False,0,True,2002,False,0,False,0,False,0,False,0,False,0
1114158,"Jakubiec, Edyta",POL,F,WIM,WIM,N/A,N/A,2226,2106,2126,1981,wi,False,0,False,0,False,0,False,0,True,2005,False,0,False,0,False,0,False,0
1121952,"Jakubowska, Anna",POL,F,WIM,WIM,N/A,N/A,2139,2016,2076,1988,wi,False,0,True,2006,False,0,False,0,True,2010,False,0,False,0,False,0,False,0
1112848,"Jakubowski, Krzysztof",POL,M,GM,N/A,N/A,N/A,2442,2345,2334,1983,N/A,True,2004,False,0,False,0,True,2009,False,0,True,1997,False,0,False,0,False,0
1105221,"Jakubowski, Maciej",POL,M,FM,N/A,N/A,N/A,2343,0,0,1967,i,False,0,False,0,False,0,False,0,False,0,True,2011,False,0,False,0,False,0
1117629,"Jakubowski, Marcin",POL,M,FM,N/A,N/A,N/A,2220,0,0,1984,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1108344,"Jakubowski, Tomasz",POL,M,FM,N/A,N/A,N/A,2313,0,0,1978,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
23745975,"Jakubse, Tamae Severina",CZE,F,WFM,WFM,N/A,N/A,1922,1809,1722,2011,w,False,0,True,2024,False,0,False,0,False,0,False,0,False,0,False,0,False,0
14400847,"Jakupovic, Neven",BIH,M,FM,N/A,N/A,N/A,2282,2184,0,1982,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
704482,"Jakus, Katalin",HUN,F,WFM,WFM,N/A,N/A,2135,0,0,1969,wi,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
13605895,"Jalaghonia, Nino",GEO,F,WFM,WFM,N/A,N/A,1959,1899,1905,2000,wi,False,0,True,2010,False,0,False,0,False,0,False,0,False,0,False,0,False,0
12561991,"Jalali, Parima",IRI,F,WFM,WFM,N/A,N/A,2072,1871,1902,2004,w,False,0,True,2020,False,0,False,0,False,0,False,0,False,0,False,0,False,0
5300800,"Jalloul, Maya",LBN,F,WFM,WFM,N/A,N/A,1878,1933,1969,1990,wi,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1104497,"Jalowiec, Halina",POL,F,WFM,WFM,N/A,N/A,1861,1817,1936,1960,w,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1471759,"Jalving, August",DEN,M,CM,N/A,N/A,N/A,2214,1893,2020,2012,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
14801221,"Jamal, Hamid Harmon Gulamo",MOZ,M,CM,N/A,N/A,N/A,1999,0,0,1999,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
16400054,"Jambo, Linda",MAW,F,WFM,WFM,N/A,N/A,1600,1645,0,1987,w,False,0,True,2015,True,2010,False,0,False,0,False,0,False,0,False,0,False,0
9302727,"Jameela, Ahli",UAE,F,WCM,WCM,N/A,N/A,1823,0,0,1989,wi,False,0,False,0,True,2009,False,0,False,0,False,0,False,0,False,0,False,0
403644,"James, Ann-Marie",ENG,F,WFM,WFM,N/A,N/A,2016,2057,0,1974,wi,False,0,True,2004,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1800272,"James, David J",WLS,M,FM,N/A,N/A,N/A,2095,0,0,1951,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
402346,"James, Geoffrey H",ENG,M,CM,N/A,N/A,N/A,2088,0,0,1943,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0
4303482,"James, Jack",NZL,M,CM,N/A,N/A,N/A,2050,2114,2042,1998,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0
7702060,"James, Shemilah",TTO,F,WCM,WCM,N/A,N/A,1769,1719,1730,2003,w,False,0,False,0,True,2016,False,0,False,0,False,0,False,0,False,0,False,0
7400489,"James, Stuart",JAM,M,CM,N/A,NA,N/A,1958,0,1970,1993,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2018,False,0,False,0
2400146,"Jamieson, Peter M",SCO,M,FM,N/A,N/A,N/A,2216,0,2206,1946,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
3200027,"Jamieson, Robert M",AUS,M,IM,N/A,N/A,N/A,2444,0,0,1952,i,True,1976,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
4151127,"Jamilov, Robert F",RUS,M,IM,N/A,N/A,N/A,2382,2396,0,1987,i,True,2011,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
30977134,"Jammalamadaka, Vihaan",USA,M,CM,N/A,N/A,N/A,1854,0,1951,2012,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
706124,"Jamrich, Gyorgy",HUN,M,FM,N/A,N/A,N/A,2175,2188,2194,1973,N/A,False,0,False,0,False,0,False,0,False,0,True,2010,False,0,False,0,False,0
12552941,"Jamshidi, Amir Hossein",IRI,M,FM,N/A,FI,N/A,2184,2133,2320,1998,N/A,False,0,False,0,False,0,False,0,False,0,True,2018,False,0,False,0,False,0
11200073,"Janahi, Zeyad",BRN,M,FM,N/A,FI,N/A,2102,2103,2067,1979,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
2901099,"Janakiev, Ivan",BUL,M,IM,N/A,N/A,N/A,2022,2037,2033,1948,i,True,1988,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1119206,"Janaszak, Dawid",POL,M,FM,N/A,N/A,N/A,2306,2218,2211,1983,N/A,False,0,False,0,False,0,False,0,False,0,True,2006,False,0,False,0,False,0
14913321,"Jancovic, Peter",SVK,M,FM,N/A,N/A,N/A,2330,2214,2306,1990,N/A,False,0,False,0,False,0,False,0,False,0,True,2019,False,0,False,0,False,0
921475,"Jandric, Damjan",SRB,M,CM,N/A,N/A,N/A,2119,2111,2043,1994,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2011,False,0,False,0
2900360,"Janev, Evgeni",BUL,M,GM,N/A,N/A,N/A,2418,0,0,1973,i,False,0,False,0,False,0,True,2002,False,0,False,0,False,0,False,0,False,0
13603876,"Janiashvili, Irakli",GEO,M,FM,N/A,N/A,N/A,2173,2191,2165,1992,i,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0,False,0
13612077,"Janiashvili, Mariami",GEO,F,WFM,WFM,N/A,N/A,2072,1920,1888,2000,w,False,0,True,2021,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1159259,"Janik, Igor",POL,M,GM,N/A,N/A,N/A,2515,2489,2504,2000,N/A,True,2018,False,0,False,0,True,2022,False,0,True,2016,False,0,False,0,False,0
13600087,"Janjghava, Lasha",GEO,M,GM,N/A,N/A,N/A,2470,2472,2442,1970,i,True,1989,False,0,False,0,True,1990,False,0,False,0,False,0,False,0,False,0
13600389,"Janjghava, Natia",GEO,F,WIM,WIM,N/A,N/A,2306,2206,2077,1972,wi,False,0,True,1995,False,0,False,0,True,1996,False,0,False,0,False,0,False,0
919438,"Janjic, Mirko",SRB,M,FM,N/A,N/A,N/A,2104,0,0,1953,i,False,0,False,0,False,0,False,0,False,0,True,1995,False,0,False,0,False,0
14505959,"Jankovic, Alojzije",CRO,M,GM,N/A,N/A,N/A,2561,2501,2492,1983,N/A,False,0,False,0,False,0,True,2006,False,0,True,2000,False,0,False,0,False,0
11600551,"Jankovskis, Guntis",LAT,M,FM,N/A,N/A,N/A,2255,2108,2181,1971,N/A,False,0,False,0,False,0,False,0,False,0,True,2019,False,0,False,0,False,0
1185357,"Jankowiak, Tomasz",POL,M,CM,N/A,NA,N/A,2127,1953,2014,1999,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0
12805165,"Jankunas, Tomas",LTU,M,CM,N/A,N/A,N/A,2053,1988,2068,1992,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0
10212590,"Jannatul, Ferdous",BAN,F,WFM,WFM,N/A,N/A,1878,1770,1873,2005,w,False,0,True,2024,True,2019,False,0,False,0,False,0,False,0,False,0,False,0
1100548,"Janocha, Wieslaw",POL,M,FM,N/A,N/A,N/A,2186,2149,2070,1957,N/A,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
4619013,"Janoszka, Arnd",GER,M,FM,N/A,N/A,N/A,2371,2305,2271,1974,i,False,0,False,0,False,0,False,0,False,0,True,2006,False,0,False,0,False,0
4102711,"Janovsky, Sergey",RUS,M,GM,N/A,FST,N/A,2496,0,0,1960,i,False,0,False,0,False,0,True,1996,False,0,False,0,False,0,False,0,False,0
300128,"Jansa, Vlastimil",CZE,M,GM,N/A,N/A,N/A,2272,2402,2400,1942,N/A,True,1965,False,0,False,0,True,1974,False,0,False,0,False,0,False,0,False,0
1709895,"Janse, Rasmus",SWE,M,CM,N/A,N/A,N/A,2210,2213,2233,1991,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2012,False,0,False,0
14302853,"Jansen Van Rensburg, Monica",RSA,F,WFM,WFM,N/A,N/A,1873,0,0,1997,wi,False,0,True,2013,True,2010,False,0,False,0,False,0,False,0,False,0,False,0
4000633,"Jansen, Christof",LUX,M,FM,N/A,N/A,N/A,2201,0,0,1962,i,False,0,False,0,False,0,False,0,False,0,True,2010,False,0,False,0,False,0
345563,"Janska, Jitka",CZE,F,WFM,WFM,N/A,N/A,2146,2075,2046,1999,wi,False,0,True,2015,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1004662,"Janssen, Ger",NED,M,CM,N/A,N/A,N/A,2173,0,0,1967,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0
1000608,"Janssen, Han",NED,M,FM,N/A,N/A,N/A,2328,0,0,1960,i,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0
1004816,"Janssen, Ruud",NED,M,GM,N/A,N/A,N/A,2469,0,2455,1979,N/A,True,1999,False,0,False,0,True,2011,False,0,False,0,False,0,False,0,False,0
1700189,"Jansson, Borje",SWE,M,FM,N/A,N/A,N/A,2199,2119,2023,1942,i,False,0,False,0,False,0,False,0,False,0,True,2005,False,0,False,0,False,0
4130022,"Janturin, Artur",RUS,M,IM,N/A,N/A,N/A,2361,2379,2348,1985,N/A,True,2002,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
2105306,"Januario, Severino Pereira",BRA,M,CM,N/A,N/A,N/A,2059,2183,2168,1968,i,False,0,False,0,False,0,False,0,False,0,False,0,True,2013,False,0,False,0
4608836,"Janus, Elfi",GER,F,WFM,WFM,N/A,N/A,2090,0,0,1963,wi,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
4637615,"Janz, Frerik",GER,M,IM,N/A,N/A,N/A,2311,0,2211,1979,i,True,2013,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
14608391,"Janzelj, Lara",SLO,F,WIM,WIM,N/A,N/A,2217,2209,2201,1997,w,False,0,True,2016,False,0,False,0,True,2019,False,0,False,0,False,0,False,0
14607913,"Janzelj, Tim",SLO,M,IM,N/A,N/A,N/A,2404,2333,2342,1994,N/A,True,2020,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
1004026,"Jap Tjoen San, Linda",NED,F,WIM,WIM,N/A,N/A,2048,2024,2102,1977,wi,False,0,False,0,False,0,False,0,True,2000,False,0,False,0,False,0,False,0
13601857,"Japaridze, Marika",GEO,F,WFM,WFM,N/A,N/A,2172,0,0,1980,wi,False,0,True,2010,False,0,False,0,False,0,False,0,False,0,False,0,False,0
3426980,"Jaque Gutierrez, Matias",CHI,M,FM,N/A,N/A,N/A,2220,2096,2096,2005,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,True,2023,False,0,False,0
6400230,"Jaquez, Juan Manuel",DOM,M,CM,N/A,N/A,N/A,2152,2183,2166,1963,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2017,False,0,False,0
5105072,"Jara Montes, David",MEX,M,FM,N/A,N/A,N/A,2130,0,0,1965,i,False,0,False,0,False,0,False,0,False,0,True,2000,False,0,False,0,False,0
1107453,"Jaracz, Barbara",POL,F,WGM,WGM,N/A,N/A,2154,2085,2085,1977,wi,False,0,False,0,False,0,False,0,True,1999,False,0,False,0,True,2007,False,0
1102222,"Jaracz, Pawel",POL,M,GM,N/A,N/A,N/A,2456,2412,2477,1975,N/A,True,1995,False,0,False,0,True,2000,False,0,False,0,False,0,False,0,False,0
3943275,"Jaramillo Lopez, Ali Aaron",VEN,M,FM,N/A,N/A,N/A,2246,2317,2304,2006,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,True,2023,False,0,False,0
2113430,"Jardim, Daphne Tofano",BRA,F,WCM,WCM,N/A,N/A,1965,1984,1961,1994,wi,False,0,False,0,True,2011,False,0,False,0,False,0,False,0,False,0,False,0
22798404,"Jardim, Frederico Rodrigues",BRA,M,CM,N/A,N/A,N/A,2192,1952,1729,2011,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
3524086,"Jardines Rabilero, Alejandro",CAN,M,FM,N/A,N/A,N/A,2343,0,0,1979,i,False,0,False,0,False,0,False,0,False,0,True,2016,False,0,False,0,False,0
3221318,"Jarek, Katherine",AUS,F,WIM,WIM,N/A,N/A,1939,0,0,1978,wi,False,0,False,0,False,0,False,0,True,2013,False,0,False,0,False,0,False,0
386839,"Jares, Michal",CZE,M,FM,N/A,N/A,N/A,2285,2261,2248,2005,N/A,False,0,False,0,False,0,False,0,False,0,True,2023,True,2017,False,0,False,0
1160664,"Jarmula, Lukasz",POL,M,GM,N/A,N/A,N/A,2434,2321,2372,1998,N/A,True,2015,False,0,False,0,True,2021,False,0,True,2014,False,0,False,0,False,0
21807558,"Jarocka, Liwia",POL,F,FM,WIM,N/A,N/A,2248,2185,2067,2003,w,False,0,True,2017,False,0,False,0,True,2023,True,2017,False,0,False,0,False,0
4166515,"Jarulina, Dinara",RUS,F,WFM,WFM,N/A,N/A,2150,2088,1971,1987,wi,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
504220,"Jarvenpaa, Jari",FIN,M,FM,N/A,N/A,N/A,2223,2199,2205,1981,N/A,False,0,False,0,False,0,False,0,False,0,True,2013,False,0,False,0,False,0
14110350,"Jary, Sergey",RUS,M,FM,N/A,N/A,N/A,2233,2242,2215,1983,i,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0,False,0
4135822,"Jascenko, Olga",CZE,F,WIM,WIM,N/A,N/A,2120,2087,1981,1974,wi,False,0,False,0,False,0,False,0,True,1994,False,0,False,0,False,0,False,0
955388,"Jashari, Ardian",KOS,M,FM,N/A,N/A,N/A,2175,2132,2232,1981,N/A,False,0,False,0,False,0,False,0,False,0,True,2016,False,0,False,0,False,0
1113593,"Jasik, Krzysztof",POL,M,FM,N/A,N/A,N/A,2358,2358,2323,1982,i,False,0,False,0,False,0,False,0,False,0,True,2012,False,0,False,0,False,0
4800281,"Jasim, Hussein Mayoof.",IRQ,M,CM,N/A,N/A,N/A,2149,0,2163,1967,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2010,False,0,False,0
12801593,"Jasiulevicius, Aidas",LTU,M,FM,N/A,N/A,N/A,2219,0,0,1966,i,False,0,False,0,False,0,False,0,False,0,True,2009,False,0,False,0,False,0
1170791,"Jaskolka, Tomasz",POL,M,CM,N/A,N/A,N/A,2210,2197,2141,1995,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2020,False,0,False,0
1100076,"Jasnikowski, Zbigniew",POL,M,IM,N/A,N/A,N/A,2253,2238,0,1955,N/A,True,1980,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
311030,"Jasny, Stanislav",CZE,M,IM,N/A,FT,N/A,2218,2340,2192,1978,N/A,True,2009,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
4612418,"Jaster, Robert, Prof. Dr.",GER,M,FM,N/A,N/A,N/A,2260,0,2124,1964,i,False,0,False,0,False,0,False,0,False,0,True,2009,False,0,False,0,False,0
13400894,"Javad-zada, Samir",AZE,M,FM,N/A,N/A,N/A,2231,0,2239,1971,i,False,0,False,0,False,0,False,0,False,0,True,2023,False,0,False,0,False,0
13424165,"Javadov, Habil",AZE,M,CM,N/A,N/A,N/A,2217,2018,2058,2005,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2024,False,0,False,0
13603647,"Javakhadze, Zurab",GEO,M,IM,N/A,N/A,N/A,2412,2438,2374,1993,N/A,True,2012,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
13601458,"Javakhishvili, Lela",GEO,F,IM,WGM,N/A,N/A,2426,2295,2308,1984,w,True,2005,False,0,False,0,False,0,True,1999,False,0,False,0,True,2003,False,0
12510670,"Javanbakht, Nima",IRI,M,IM,N/A,N/A,N/A,2472,2366,2363,1996,i,True,2016,False,0,False,0,False,0,False,0,True,2011,False,0,False,0,False,0
14636549,"Javornik, Nik",SLO,M,FM,N/A,N/A,N/A,2300,2033,2204,2007,N/A,False,0,False,0,False,0,False,0,False,0,True,2024,True,2024,False,0,False,0
1101579,"Jaworski, Miroslaw",POL,M,IM,N/A,N/A,N/A,2150,2169,0,1965,N/A,True,2003,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0
5026520,"Jayakumar, Adarsh",USA,M,FM,N/A,N/A,N/A,2314,2326,2275,1994,i,False,0,False,0,False,0,False,0,False,0,True,2012,False,0,False,0,False,0
9919953,"Jayasekera, Himasha Dulanji",SRI,F,WCM,WCM,N/A,N/A,1590,1612,1603,2002,w,False,0,False,0,True,2014,False,0,False,0,False,0,False,0,False,0,False,0
9914137,"Jayasundara, H J M R M",SRI,F,WCM,WCM,N/A,N/A,1742,1710,1694,1999,wi,False,0,False,0,True,2014,False,0,False,0,False,0,False,0,False,0,False,0
9900578,"Jayasundara, P K U M",SRI,M,CM,N/A,N/A,N/A,1874,1959,1827,1995,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2012,False,0,False,0
9917314,"Jayaweera, Sayuni Gihansa",SRI,F,WCM,WCM,N/A,N/A,1764,1721,1646,2002,w,False,0,False,0,True,2014,False,0,False,0,False,0,False,0,False,0,False,0
11604492,"Jazdanovs, Aleksandrs",LAT,M,CM,N/A,N/A,N/A,2037,2171,2133,2003,N/A,False,0,False,0,False,0,False,0,False,0,False,0,True,2021,False,0,False,0
